DATA,INVASORA,TIPO DE FOLHA,QUANTIDADE,PESO VERDE (g),PESO SECO (g),COLETA DA AMOSTRA,PLANTAÇÃO,PASTO,Nº DE QUADROS,ÁREA DO QUADRO (m²),ÁREA TOTAL (m²),ANO,PRESSÃO (hPa),TEMPERATURA MÉDIA (°C),TEMPERATURA MÁXIMA (°C),TEMPERATURA MÍNIMA (°C),UMIDADE RELATIVA (%),VELOCIDADE DO VENTO (m/s),DIREÇÃO DO VENTO (°),PRECIPITAÇÃO (mm),control_index,PROFUNDIDADE (cm),pH (H20),H+Al (cmolc/dm3),Al (cmolc/dm3),Ca (cmolc/dm3),Mg (cmolc/dm3),K (mg/dm3),P (mg/dm3),M.O. (dag/kg),SB (cmolc/dm3),CTC (cmolc/dm3),V (%),Sat.Al (%),B (mg/dm3),Zn (mg/dm3),Cu (mg/dm3),Mn (mg/dm3),Fe (mg/dm3),Ca/Mg (cmolc/dm3),Ca/K (cmolc/mg),Mg/K (cmolc/mg),Ca+Mg/K (cmolc/mg)
2020-05-12,erva moura,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,307,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-05-12,erva moura,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,307,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-05-12,erva moura,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,307,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-05-12,fedegoso,2.0,2,5.1,1.74,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,308,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-05-12,fedegoso,2.0,2,5.1,1.74,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,308,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-05-12,fedegoso,2.0,2,5.1,1.74,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,308,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-05-12,fedegoso,2.0,2,5.1,1.74,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,308,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-05-12,guanxuma,2.0,5,26.05,10.12,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,309,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-05-12,guanxuma,2.0,5,26.05,10.12,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,309,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-05-12,guanxuma,2.0,5,26.05,10.12,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,309,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-05-12,guanxuma,2.0,5,26.05,10.12,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,309,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-05-12,leiteiro,2.0,5,44.4,17.46,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,310,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-05-12,leiteiro,2.0,5,44.4,17.46,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,310,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-05-12,leiteiro,2.0,5,44.4,17.46,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,310,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-05-12,leiteiro,2.0,5,44.4,17.46,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,310,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-05-12,losna branca,2.0,1,3.825,1.53,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,311,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-05-12,losna branca,2.0,1,3.825,1.53,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,311,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-05-12,losna branca,2.0,1,3.825,1.53,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,311,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-05-12,losna branca,2.0,1,3.825,1.53,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,311,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-05-12,mamona,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,312,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-05-12,mamona,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,312,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-05-12,mamona,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,312,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-05-12,mamona,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,312,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-05-12,mentrasto,2.0,30,85.225,33.79,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,313,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-05-12,mentrasto,2.0,30,85.225,33.79,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,313,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-05-12,mentrasto,2.0,30,85.225,33.79,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,313,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-05-12,mentrasto,2.0,30,85.225,33.79,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,313,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-05-12,picão,2.0,9,72.125,28.85,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,314,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-05-12,picão,2.0,9,72.125,28.85,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,314,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-05-12,picão,2.0,9,72.125,28.85,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,314,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-05-12,picão,2.0,9,72.125,28.85,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,314,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-05-12,poaia,2.0,11,14.15,5.66,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,315,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-05-12,poaia,2.0,11,14.15,5.66,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,315,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-05-12,poaia,2.0,11,14.15,5.66,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,315,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-05-12,poaia,2.0,11,14.15,5.66,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,315,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-05-12,serralha,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,316,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-05-12,serralha,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,316,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-05-12,serralha,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,316,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-05-12,serralha,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,316,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-05-12,sorgo selvagem,1.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,317,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-05-12,sorgo selvagem,1.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,317,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-05-12,sorgo selvagem,1.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,317,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-05-12,sorgo selvagem,1.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,317,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-05-12,trapoeraba,1.0,5,33.35,13.04,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,318,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-05-12,trapoeraba,1.0,5,33.35,13.04,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,318,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-05-12,trapoeraba,1.0,5,33.35,13.04,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,318,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-05-12,trapoeraba,1.0,5,33.35,13.04,0.0,2.0,3.0,10.0,1.0,10.0,2020,936.0095238,17.90952381,18.98095238,16.89047619,71.95238095,1.580952381,157.2857143,0.0,318,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,apaga-fogo,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,328,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,apaga-fogo,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,328,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,apaga-fogo,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,328,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,apaga-fogo,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,328,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,buva,2.0,2,1.475,0.29000000000000004,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,329,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,buva,2.0,2,1.475,0.29000000000000004,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,329,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,buva,2.0,2,1.475,0.29000000000000004,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,329,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,buva,2.0,2,1.475,0.29000000000000004,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,329,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,caruru,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,330,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,caruru,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,330,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,caruru,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,330,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,caruru,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,330,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,corda de viola,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,331,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,corda de viola,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,331,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,corda de viola,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,331,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,corda de viola,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,331,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,cordão de frade,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,332,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,cordão de frade,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,332,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,cordão de frade,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,332,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,cordão de frade,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,332,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,erva de touro,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,333,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
2020-09-16,erva de touro,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,333,2,5.7,8.25,0.3,2.3,0.33,28.0,4.3,34.9,2.7,10.95,24.7,10.0,0.05,0.6,0.8,7.8,18.8,6.97,0.08,0.01,0.09
2020-09-16,erva de touro,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,333,4,5.5,8.25,0.1,1.7,0.24,22.0,3.1,32.2,2.0,10.25,19.5,4.8,0.12,0.4,0.9,7.3,21.4,7.08,0.08,0.01,0.09
2020-09-16,erva de touro,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,333,6,5.3,7.92,0.2,1.12,0.15,12.0,1.7,28.2,1.3,9.22,14.1,13.3,0.12,0.5,0.8,4.7,14.6,7.48,0.09,0.01,0.11
2020-09-16,erva moura,2.0,1,1.0,0.1,0.0,2.0,3.0,10.0,1.0,10.0,2020,935.1166667,22.97083333,24.1,21.92916667,50.875,2.375,106.8333333,0.0,334,0,5.4,8.58,0.2,3.2,0.63,60.0,27.0,43.0,3.98,12.56,31.7,4.8,0.19,2.8,0.8,15.4,20.1,5.08,0.05,0.01,0.06
